time,open,high,low,close,Volume,Volume MA
2021-02-25T03:00:00Z,1.41366,1.41456,1.41348,1.41446,608,1638.8
2021-02-25T04:00:00Z,1.41446,1.41641,1.41432,1.41598,832,1517.6
2021-02-25T05:00:00Z,1.41598,1.41698,1.41598,1.41628,1006,1442.8
2021-02-25T06:00:00Z,1.41628,1.41668,1.4152,1.41604,995,1398.3
2021-02-25T07:00:00Z,1.41604,1.41616,1.4122,1.41488,1971,1429.2
2021-02-25T08:00:00Z,1.41488,1.4168,1.41355,1.41674,2916,1498.6
2021-02-25T09:00:00Z,1.41674,1.41755,1.41579,1.41752,2479,1481.35
2021-02-25T10:00:00Z,1.41752,1.41752,1.41536,1.41648,2746,1437.5
2021-02-25T11:00:00Z,1.41648,1.41745,1.41266,1.41344,2809,1357.85
2021-02-25T12:00:00Z,1.41344,1.4151,1.41306,1.41424,2425,1363.1
2021-02-25T13:00:00Z,1.41424,1.41544,1.41323,1.41428,3230,1458.2
2021-02-25T14:00:00Z,1.41428,1.41819,1.41364,1.41661,3638,1591.45
2021-02-25T15:00:00Z,1.41661,1.41711,1.41332,1.41368,4313,1769.5
2021-02-25T16:00:00Z,1.41368,1.41376,1.41012,1.41048,2859,1872.9
2021-02-25T17:00:00Z,1.41048,1.41078,1.4055,1.40646,3368,2010.1
2021-02-25T18:00:00Z,1.40646,1.40675,1.4,1.4026,6546,2321.75
2021-02-25T19:00:00Z,1.4026,1.40514,1.40212,1.40352,3219,2463
2021-02-25T20:00:00Z,1.40352,1.4042,1.40064,1.40074,3097,2575.55
2021-02-25T21:00:00Z,1.40074,1.40189,1.40022,1.40172,950,2550.8
2021-02-25T22:00:00Z,1.40172,1.40278,1.40068,1.40123,391,2519.9
2021-02-25T23:00:00Z,1.40123,1.40264,1.40035,1.40035,1140,2546.5
2021-02-26T00:00:00Z,1.40035,1.40096,1.39503,1.39837,3398,2674.8
2021-02-26T01:00:00Z,1.39837,1.4003,1.39796,1.3997,2940,2771.5
2021-02-26T02:00:00Z,1.3997,1.4022,1.39949,1.40105,1902,2816.85
2021-02-26T03:00:00Z,1.40105,1.4015,1.39836,1.39858,1422,2789.4
2021-02-26T04:00:00Z,1.39858,1.39886,1.39428,1.39568,1715,2729.35
2021-02-26T05:00:00Z,1.39568,1.39714,1.39487,1.395,2095,2710.15
2021-02-26T06:00:00Z,1.395,1.39548,1.39238,1.3944,2429,2694.3
2021-02-26T07:00:00Z,1.3944,1.3944,1.39114,1.39134,4357,2771.7
2021-02-26T08:00:00Z,1.39134,1.3959,1.39014,1.39451,4437,2872.3
2021-02-26T09:00:00Z,1.39451,1.39614,1.39282,1.39432,2905,2856.05
2021-02-26T10:00:00Z,1.39432,1.3949,1.3888,1.38883,3946,2871.45
2021-02-26T11:00:00Z,1.38883,1.39489,1.38883,1.39268,5157,2913.65
2021-02-26T12:00:00Z,1.39268,1.39684,1.3908,1.39436,4144,2977.9
2021-02-26T13:00:00Z,1.39436,1.39582,1.39128,1.3957,4537,3036.35
2021-02-26T14:00:00Z,1.3957,1.39792,1.39365,1.39368,5280,2973.05
2021-02-26T15:00:00Z,1.39368,1.39874,1.39135,1.39764,7756,3199.9
2021-02-26T16:00:00Z,1.39764,1.39808,1.39206,1.39444,6216,3355.85
2021-02-26T17:00:00Z,1.39444,1.39608,1.3928,1.39453,3232,3469.95
2021-02-26T18:00:00Z,1.39453,1.3956,1.39337,1.39496,2630,3581.9
2021-02-26T19:00:00Z,1.39496,1.3958,1.39422,1.39451,1828,3616.3
2021-02-26T20:00:00Z,1.39451,1.39472,1.39283,1.39286,1787,3535.75
2021-02-26T21:00:00Z,1.39286,1.39417,1.3921,1.39276,1584,3467.95
2021-02-28T22:00:00Z,1.39276,1.39468,1.39276,1.3939,3306,3538.15
2021-02-28T23:00:00Z,1.3939,1.39797,1.39308,1.39739,2010,3567.55
2021-03-01T00:00:00Z,1.39739,1.39934,1.39702,1.39876,1705,3567.05
2021-03-01T01:00:00Z,1.39876,1.39993,1.39746,1.39852,1984,3561.5
2021-03-01T02:00:00Z,1.39852,1.39958,1.39848,1.3989,1536,3516.85
2021-03-01T03:00:00Z,1.3989,1.3991,1.39798,1.39864,971,3347.55
2021-03-01T04:00:00Z,1.39864,1.39872,1.39641,1.39678,1080,3179.7
2021-03-01T05:00:00Z,1.39678,1.39842,1.39678,1.39832,1206,3094.75
2021-03-01T06:00:00Z,1.39832,1.39977,1.398,1.39932,1083,2951.6
2021-03-01T07:00:00Z,1.39932,1.39987,1.39604,1.39635,1848,2786.15
2021-03-01T08:00:00Z,1.39635,1.39671,1.39317,1.39496,2998,2728.85
2021-03-01T09:00:00Z,1.39496,1.39542,1.39276,1.39462,2211,2612.55
2021-03-01T10:00:00Z,1.39462,1.3967,1.39364,1.39552,2062,2451.65
2021-03-01T11:00:00Z,1.39552,1.39785,1.39382,1.394,2258,2176.75
2021-03-01T12:00:00Z,1.394,1.39476,1.3927,1.39278,2014,1966.65
2021-03-01T13:00:00Z,1.39278,1.39408,1.39042,1.39377,2128,1911.45
2021-03-01T14:00:00Z,1.39377,1.39612,1.39116,1.39179,3982,1979.05
2021-03-01T15:00:00Z,1.39179,1.39473,1.39155,1.39368,4019,2088.6
2021-03-01T16:00:00Z,1.39368,1.39564,1.39331,1.39374,2292,2113.85
2021-03-01T17:00:00Z,1.39374,1.39482,1.39174,1.3919,1623,2115.8
2021-03-01T18:00:00Z,1.3919,1.39258,1.3904,1.39204,1563,2028.65
2021-03-01T19:00:00Z,1.39204,1.39322,1.39142,1.39211,1106,1983.45
2021-03-01T20:00:00Z,1.39211,1.39287,1.39166,1.39216,1069,1951.65
