time,open,high,low,close,Volume,Volume MA
1975-01-01T22:00:00Z,1.7824,1.7824,1.7824,1.7824,0,NaN
1975-01-02T22:00:00Z,1.7914,1.7914,1.7914,1.7914,0,NaN
1975-01-05T22:00:00Z,1.7953,1.7953,1.7953,1.7953,0,NaN
1975-01-06T22:00:00Z,1.7931,1.7931,1.7931,1.7931,0,NaN
1975-01-07T22:00:00Z,1.7859,1.7859,1.7859,1.7859,0,NaN
1975-01-08T22:00:00Z,1.7913,1.7913,1.7913,1.7913,0,NaN
1975-01-09T22:00:00Z,1.7923,1.7923,1.7923,1.7923,0,NaN
1975-01-12T22:00:00Z,1.7793,1.7793,1.7793,1.7793,0,NaN
1975-01-13T22:00:00Z,1.7868,1.7868,1.7868,1.7868,0,NaN
1975-01-14T22:00:00Z,1.7924,1.7924,1.7924,1.7924,0,NaN
1975-01-15T22:00:00Z,1.7911,1.7911,1.7911,1.7911,0,NaN
1975-01-16T22:00:00Z,1.7918,1.7918,1.7918,1.7918,0,NaN
1975-01-19T22:00:00Z,1.7939,1.7939,1.7939,1.7939,0,NaN
1975-01-20T22:00:00Z,1.7953,1.7953,1.7953,1.7953,0,NaN
1975-01-21T22:00:00Z,1.8145,1.8145,1.8145,1.8145,0,NaN
1975-01-22T22:00:00Z,1.8004,1.8004,1.8004,1.8004,0,NaN
1975-01-23T22:00:00Z,1.8027,1.8027,1.8027,1.8027,0,NaN
1975-01-26T22:00:00Z,1.8148,1.8148,1.8148,1.8148,0,NaN
1975-01-27T22:00:00Z,1.7892,1.7892,1.7892,1.7892,0,NaN
1975-01-28T22:00:00Z,1.7866,1.7866,1.7866,1.7866,0,0
1975-01-29T22:00:00Z,1.79,1.79,1.79,1.79,0,0
1975-01-30T22:00:00Z,1.7983,1.7983,1.7983,1.7983,0,0
1975-02-02T22:00:00Z,1.7936,1.7936,1.7936,1.7936,0,0
1975-02-03T22:00:00Z,1.7894,1.7894,1.7894,1.7894,0,0
1975-02-04T22:00:00Z,1.7898,1.7898,1.7898,1.7898,0,0
1975-02-05T22:00:00Z,1.7885,1.7885,1.7885,1.7885,0,0
1975-02-06T22:00:00Z,1.7955,1.7955,1.7955,1.7955,0,0
1975-02-09T22:00:00Z,1.8045,1.8045,1.8045,1.8045,0,0
1975-02-10T22:00:00Z,1.7902,1.7902,1.7902,1.7902,0,0
1975-02-11T22:00:00Z,1.7948,1.7948,1.7948,1.7948,0,0
1975-02-12T22:00:00Z,1.7957,1.7957,1.7957,1.7957,0,0
1975-02-13T22:00:00Z,1.7947,1.7947,1.7947,1.7947,0,0
1975-02-16T22:00:00Z,1.7965,1.7965,1.7965,1.7965,0,0
1975-02-17T22:00:00Z,1.7962,1.7962,1.7962,1.7962,0,0
1975-02-18T22:00:00Z,1.7986,1.7986,1.7986,1.7986,0,0
1975-02-19T22:00:00Z,1.7985,1.7985,1.7985,1.7985,0,0
1975-02-20T22:00:00Z,1.7971,1.7971,1.7971,1.7971,0,0
1975-02-23T21:00:00Z,1.8099,1.8099,1.8099,1.8099,0,0
1975-02-24T21:00:00Z,1.7967,1.7967,1.7967,1.7967,0,0
1975-02-25T21:00:00Z,1.8024,1.8024,1.8024,1.8024,0,0
1975-02-26T21:00:00Z,1.8044,1.8044,1.8044,1.8044,0,0
1975-02-27T21:00:00Z,1.8013,1.8013,1.8013,1.8013,0,0
1975-03-02T21:00:00Z,1.8032,1.8032,1.8032,1.8032,0,0
1975-03-03T21:00:00Z,1.801,1.801,1.801,1.801,0,0
1975-03-04T21:00:00Z,1.8054,1.8054,1.8054,1.8054,0,0
1975-03-05T21:00:00Z,1.7984,1.7984,1.7984,1.7984,0,0
1975-03-06T21:00:00Z,1.7876,1.7876,1.7876,1.7876,0,0
1975-03-09T21:00:00Z,1.7937,1.7937,1.7937,1.7937,0,0
1975-03-10T21:00:00Z,1.8067,1.8067,1.8067,1.8067,0,0
1975-03-11T21:00:00Z,1.798,1.798,1.798,1.798,0,0
1975-03-12T21:00:00Z,1.804,1.804,1.804,1.804,0,0
1975-03-13T21:00:00Z,1.8023,1.8023,1.8023,1.8023,0,0
