time,open,high,low,close,Volume,Volume MA
2009-12-31T22:00:00Z,1.61757,1.61757,1.61563,1.61563,8,NaN
2010-01-03T22:00:00Z,1.61122,1.61529,1.60918,1.60923,4115,NaN
2010-01-04T02:00:00Z,1.60923,1.61208,1.60735,1.60963,2782,NaN
2010-01-04T06:00:00Z,1.60963,1.621375,1.605795,1.620535,7412,NaN
2010-01-04T10:00:00Z,1.620535,1.624185,1.613925,1.616265,8100,NaN
2010-01-04T14:00:00Z,1.616265,1.619525,1.608525,1.612605,6926,NaN
2010-01-04T18:00:00Z,1.612605,1.613085,1.60844,1.60844,1879,NaN
2010-01-04T22:00:00Z,1.60844,1.61376,1.60671,1.60797,2189,NaN
2010-01-05T02:00:00Z,1.60797,1.61401,1.60708,1.61331,2782,NaN
2010-01-05T06:00:00Z,1.61331,1.615365,1.602825,1.605145,7282,NaN
2010-01-05T10:00:00Z,1.605145,1.605435,1.598845,1.603825,6023,NaN
2010-01-05T14:00:00Z,1.603825,1.607055,1.598695,1.600415,7923,NaN
2010-01-05T18:00:00Z,1.600415,1.600635,1.596605,1.599165,2611,NaN
2010-01-05T22:00:00Z,1.599165,1.60053,1.59452,1.59921,2676,NaN
2010-01-06T02:00:00Z,1.59921,1.59977,1.59559,1.59647,1982,NaN
2010-01-06T06:00:00Z,1.59647,1.606415,1.595125,1.602335,9937,NaN
2010-01-06T10:00:00Z,1.602335,1.602725,1.596045,1.596975,5809,NaN
2010-01-06T14:00:00Z,1.596975,1.604325,1.593825,1.599605,7143,NaN
2010-01-06T18:00:00Z,1.599605,1.603345,1.597425,1.601865,2923,NaN
2010-01-06T22:00:00Z,1.601865,1.60591,1.600465,1.6026,1972,4623.7
2010-01-07T02:00:00Z,1.6026,1.6026,1.59694,1.59749,2072,4726.9
2010-01-07T06:00:00Z,1.59749,1.60002,1.59123,1.59356,7608,4901.55
2010-01-07T10:00:00Z,1.59356,1.59461,1.589715,1.59239,6925,5108.7
2010-01-07T14:00:00Z,1.59239,1.59567,1.59051,1.59431,6177,5046.95
2010-01-07T18:00:00Z,1.59431,1.59513,1.59268,1.593165,1790,4731.45
2010-01-07T22:00:00Z,1.593165,1.59567,1.592335,1.59326,1775,4473.9
