time,open,high,low,close,Volume,Volume MA
2010-01-03T22:00:00Z,150.455,150.455,149.456,149.602,9333,NaN
2010-01-04T02:00:00Z,149.602,149.691,149.072,149.472,6754,NaN
2010-01-04T06:00:00Z,149.472,150.456,149.295,150.382,17509,NaN
2010-01-04T10:00:00Z,150.382,150.716,149.671,149.731,17937,NaN
2010-01-04T14:00:00Z,149.731,149.9,148.65,149.474,19075,NaN
2010-01-04T18:00:00Z,149.474,149.493,148.705,148.71,5364,NaN
2010-01-04T22:00:00Z,148.71,149.153,148.192,148.363,7051,NaN
2010-01-05T02:00:00Z,148.363,148.506,147.37,147.912,10118,NaN
2010-01-05T06:00:00Z,147.912,148.427,147.345,147.478,16818,NaN
2010-01-05T10:00:00Z,147.478,147.566,146.826,147.159,16124,NaN
2010-01-05T14:00:00Z,147.159,147.159,146.277,146.526,22529,NaN
2010-01-05T18:00:00Z,146.526,146.817,146.134,146.59,7660,NaN
2010-01-05T22:00:00Z,146.59,147.184,145.994,146.776,8818,NaN
2010-01-06T02:00:00Z,146.776,147.206,146.72,146.962,7371,NaN
2010-01-06T06:00:00Z,146.962,148.123,146.822,147.943,22782,NaN
2010-01-06T10:00:00Z,147.943,148.036,147.046,147.203,16498,NaN
2010-01-06T14:00:00Z,147.203,148.463,147.155,147.943,20786,NaN
2010-01-06T18:00:00Z,147.943,148.116,147.732,147.85,6517,NaN
2010-01-06T22:00:00Z,147.85,148.289,147.744,147.885,5964,NaN
2010-01-07T02:00:00Z,147.885,147.892,147.184,147.282,5418,12521.3
2010-01-07T06:00:00Z,147.282,148.231,147.063,147.99,19491,13029.2
2010-01-07T10:00:00Z,147.99,148.626,147.793,148.192,19716,13677.3
2010-01-07T14:00:00Z,148.192,148.691,148.172,148.509,17519,13677.8
2010-01-07T18:00:00Z,148.509,148.765,148.298,148.725,6951,13128.5
2010-01-07T22:00:00Z,148.725,149.365,148.539,148.675,9296,12639.55
2010-01-08T02:00:00Z,148.675,148.812,148.342,148.707,6215,12682.1
2010-01-08T06:00:00Z,148.707,149.304,148.652,149.299,15779,13118.5
2010-01-08T10:00:00Z,149.299,149.473,148.094,148.633,19888,13607
2010-01-08T14:00:00Z,148.633,149.046,148.054,148.198,26822,14107.2
2010-01-08T18:00:00Z,148.198,148.65,148.099,148.432,7016,13651.8
2010-01-10T22:00:00Z,148.432,148.807,148.265,148.34,5886,12819.65
2010-01-11T02:00:00Z,148.34,148.599,148.34,148.387,6143,12743.8
2010-01-11T06:00:00Z,148.387,149.328,148.242,149.303,13845,12995.15
2010-01-11T10:00:00Z,149.303,149.597,149.226,149.344,13618,13307.5
2010-01-11T14:00:00Z,149.344,149.452,148.218,148.358,19489,13142.85
2010-01-11T18:00:00Z,148.358,148.479,148.067,148.355,5742,12605.05
2010-01-11T22:00:00Z,148.355,148.544,147.676,147.697,6256,11878.55
2010-01-12T02:00:00Z,147.697,148.529,147.662,148.394,8391,11972.25
2010-01-12T06:00:00Z,148.394,148.641,147.625,148.145,18398,12593.95
2010-01-12T10:00:00Z,148.145,148.307,147.289,147.309,20019,13324
2010-01-12T14:00:00Z,147.309,147.494,146.657,146.826,20887,13393.8
2010-01-12T18:00:00Z,146.826,147.264,146.796,147.01,9043,12860.15
2010-01-12T22:00:00Z,147.01,147.675,146.708,147.107,7313,12349.85
2010-01-13T02:00:00Z,147.107,147.568,146.933,147.421,7375,12371.05
2010-01-13T06:00:00Z,147.421,148.748,147.225,148.48,15583,12685.4
2010-01-13T10:00:00Z,148.48,148.731,148.286,148.559,12189,12984.1
2010-01-13T14:00:00Z,148.559,149.039,148.227,148.686,15799,12985.1
2010-01-13T18:00:00Z,148.686,149.009,148.658,148.73,6286,12305
2010-01-13T22:00:00Z,148.73,149.183,148.534,148.958,5684,11248.1
2010-01-14T02:00:00Z,148.958,149.544,148.897,149.494,6458,11220.2
2010-01-14T06:00:00Z,149.494,150.002,149.133,149.589,11654,11508.6
2010-01-14T10:00:00Z,149.589,149.76,148.551,148.773,12681,11835.5
2010-01-14T14:00:00Z,148.773,149.035,148.457,148.62,13201,11803.3
2010-01-14T18:00:00Z,148.62,149.116,148.366,148.95,5437,11394.25
2010-01-14T22:00:00Z,148.95,149.226,148.081,148.367,8355,10837.55
2010-01-15T02:00:00Z,148.367,149.11,148.255,148.932,9553,11028.1
2010-01-15T06:00:00Z,148.932,148.953,147.88,148.021,18237,11627.15
2010-01-15T10:00:00Z,148.021,148.548,147.419,148.381,22171,12316.15
2010-01-15T14:00:00Z,148.381,148.633,147.167,147.51,22394,12515.95
2010-01-15T18:00:00Z,147.51,147.944,147.449,147.633,6739,11851.95
2010-01-17T22:00:00Z,147.633,148.228,147.516,147.693,7891,11202.15
2010-01-18T02:00:00Z,147.693,148.583,147.642,148.444,7961,11148.05
2010-01-18T06:00:00Z,148.444,148.852,147.805,148.594,16442,11604.5
2010-01-18T10:00:00Z,148.594,148.904,147.844,147.909,13417,11906.6
2010-01-18T14:00:00Z,147.909,148.401,147.803,148.124,7761,11515.5
2010-01-18T18:00:00Z,148.124,148.335,148.035,148.33,2080,11010.05
2010-01-18T22:00:00Z,148.33,148.986,148.075,148.77,7973,10618.75
2010-01-19T02:00:00Z,148.77,148.862,148.173,148.383,8059,10707.4
2010-01-19T06:00:00Z,148.383,149.049,147.989,148.753,20358,11441.1
2010-01-19T10:00:00Z,148.753,149.061,148.266,148.551,22353,12235.85
2010-01-19T14:00:00Z,148.551,149.466,148.373,149.126,19918,12649.05
2010-01-19T18:00:00Z,149.126,149.348,148.969,149.07,6872,12358.6
2010-01-19T22:00:00Z,149.07,149.256,148.729,148.833,8409,12119
2010-01-20T02:00:00Z,148.833,149.084,148.471,148.587,11741,12434.2
2010-01-20T06:00:00Z,148.587,148.912,147.567,148.271,18809,12956.9
2010-01-20T10:00:00Z,148.271,148.275,147.693,147.944,20517,13505.1
2010-01-20T14:00:00Z,147.944,148.992,147.879,148.471,20278,13607.15
2010-01-20T18:00:00Z,148.471,148.731,148.304,148.585,5384,12767.8
2010-01-20T22:00:00Z,148.585,148.945,148.547,148.603,5937,11944.95
2010-01-21T02:00:00Z,148.603,149.097,148.428,148.964,9253,12070.65
2010-01-21T06:00:00Z,148.964,149.097,147.97,148.152,17566,12554.4
2010-01-21T10:00:00Z,148.152,148.678,147.943,148.407,19567,13134.7
2010-01-21T14:00:00Z,148.407,148.945,146.08,146.568,28475,13736.35
2010-01-21T18:00:00Z,146.568,146.639,146.149,146.425,7554,13443.2
2010-01-21T22:00:00Z,146.425,146.598,145.409,145.734,13566,13733.45
2010-01-22T02:00:00Z,145.734,146.03,145.556,145.835,7678,14013.35
2010-01-22T06:00:00Z,145.835,147.221,145.76,146.627,20504,14639.9
2010-01-22T10:00:00Z,146.627,146.831,144.822,145.093,23055,15389.7
2010-01-22T14:00:00Z,145.093,145.71,144.695,145.175,19752,15359.4
2010-01-22T18:00:00Z,145.175,145.505,144.755,144.805,0,14241.75
2010-01-24T22:00:00Z,145.178,145.325,144.626,145.019,9286,13710.15
2010-01-25T02:00:00Z,145.019,145.472,144.983,145.133,7779,13755.5
2010-01-25T06:00:00Z,145.133,145.907,145.084,145.825,14827,14076.4
2010-01-25T10:00:00Z,145.825,146.007,145.433,145.862,13856,14182.15
2010-01-25T14:00:00Z,145.862,146.596,145.528,146.454,20996,14291.5
2010-01-25T18:00:00Z,146.454,146.738,146.408,146.61,7274,13629.35
2010-01-25T22:00:00Z,146.61,147.295,146.502,147.141,7235,12977.2
2010-01-26T02:00:00Z,147.141,147.16,145.161,145.479,16442,13530.1
2010-01-26T06:00:00Z,145.479,146.762,144.239,144.514,26675,14567
2010-01-26T10:00:00Z,144.514,144.912,144.079,144.339,18284,15018.55
2010-01-26T14:00:00Z,144.339,145.023,144.219,144.824,25302,15405.35
2010-01-26T18:00:00Z,144.824,144.919,144.608,144.675,6140,14734
